RowOrder,PXD,SampleGroup,Category,DisplayGroup,Dataset,SampleID,ConditionLabel,SampleClass,ObservationType,SourceMode,SourceFile,Pathway,PositiveProteinCount,NegativeProteinCount,AnyPathwayProteinCount,KlaDdrProteinCount,PositiveFraction,NegativeFraction,SignedFraction
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT4,NAT4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,FA,7,0,7,131,0.0534351145038168,0,0.0534351145038168
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT4,NAT4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,HR,50,6,56,131,0.381679389312977,0.0458015267175573,0.33587786259542
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT4,NAT4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,AEJ,13,3,16,131,0.099236641221374,0.0229007633587786,0.0763358778625954
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT4,NAT4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NHEJ,36,5,41,131,0.274809160305344,0.0381679389312977,0.236641221374046
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT5,NAT5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,BER,19,0,19,131,0.145038167938931,0,0.145038167938931
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT5,NAT5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NER,16,0,16,131,0.122137404580153,0,0.122137404580153
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT5,NAT5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,MMR,10,0,10,131,0.0763358778625954,0,0.0763358778625954
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT5,NAT5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,FA,7,0,7,131,0.0534351145038168,0,0.0534351145038168
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT5,NAT5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,HR,51,6,57,131,0.389312977099237,0.0458015267175573,0.343511450381679
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT5,NAT5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,AEJ,12,4,16,131,0.0916030534351145,0.0305343511450382,0.0610687022900763
8,PXD066054,BPH,normal_tissue,Benign prostatic hyperplasia tissue,Lactylome (Kla),NAT5,NAT5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NHEJ,36,6,42,131,0.274809160305344,0.0458015267175573,0.229007633587786
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,BER,12,0,12,65,0.184615384615385,0,0.184615384615385
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NER,7,0,7,65,0.107692307692308,0,0.107692307692308
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,MMR,5,0,5,65,0.0769230769230769,0,0.0769230769230769
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,FA,4,0,4,65,0.0615384615384615,0,0.0615384615384615
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,HR,17,1,18,65,0.261538461538462,0.0153846153846154,0.246153846153846
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,AEJ,6,1,7,65,0.0923076923076923,0.0153846153846154,0.0769230769230769
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_1,MEC_1,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NHEJ,18,3,21,65,0.276923076923077,0.0461538461538462,0.230769230769231
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,BER,10,0,10,61,0.163934426229508,0,0.163934426229508
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NER,4,0,4,61,0.0655737704918033,0,0.0655737704918033
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,MMR,4,0,4,61,0.0655737704918033,0,0.0655737704918033
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,FA,3,0,3,61,0.0491803278688525,0,0.0491803278688525
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,HR,17,1,18,61,0.278688524590164,0.0163934426229508,0.262295081967213
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,AEJ,4,1,5,61,0.0655737704918033,0.0163934426229508,0.0491803278688525
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_2,MEC_2,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NHEJ,17,3,20,61,0.278688524590164,0.0491803278688525,0.229508196721311
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,BER,14,0,14,79,0.177215189873418,0,0.177215189873418
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NER,7,0,7,79,0.0886075949367089,0,0.0886075949367089
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,MMR,6,0,6,79,0.0759493670886076,0,0.0759493670886076
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,FA,4,0,4,79,0.0506329113924051,0,0.0506329113924051
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,HR,23,2,25,79,0.291139240506329,0.0253164556962025,0.265822784810127
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,AEJ,8,1,9,79,0.10126582278481,0.0126582278481013,0.0886075949367089
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),MEC_3,MEC_3,ESCC with lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NHEJ,20,3,23,79,0.253164556962025,0.0379746835443038,0.215189873417722
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,BER,6,0,6,26,0.230769230769231,0,0.230769230769231
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NER,1,0,1,26,0.0384615384615385,0,0.0384615384615385
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,MMR,2,0,2,26,0.0769230769230769,0,0.0769230769230769
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,FA,0,0,0,26,0,0,0
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,HR,4,0,4,26,0.153846153846154,0,0.153846153846154
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,AEJ,0,0,0,26,0,0,0
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_1,NEC_1,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NHEJ,9,0,9,26,0.346153846153846,0,0.346153846153846
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,BER,4,0,4,27,0.148148148148148,0,0.148148148148148
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NER,1,0,1,27,0.037037037037037,0,0.037037037037037
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,MMR,1,0,1,27,0.037037037037037,0,0.037037037037037
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,FA,1,0,1,27,0.037037037037037,0,0.037037037037037
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,HR,7,1,8,27,0.259259259259259,0.037037037037037,0.222222222222222
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,AEJ,1,0,1,27,0.037037037037037,0,0.037037037037037
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_2,NEC_2,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NHEJ,8,1,9,27,0.296296296296296,0.037037037037037,0.259259259259259
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,BER,5,0,5,33,0.151515151515152,0,0.151515151515152
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NER,1,0,1,33,0.0303030303030303,0,0.0303030303030303
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,MMR,2,0,2,33,0.0606060606060606,0,0.0606060606060606
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,FA,1,0,1,33,0.0303030303030303,0,0.0303030303030303
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,HR,4,0,4,33,0.121212121212121,0,0.121212121212121
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,AEJ,0,0,0,33,0,0,0
10,PXD064038,MEC and NEC ESCC groups,cancer_tissue,ESCC MEC/NEC groups,Lactylome (Kla),NEC_3,NEC_3,ESCC without lymph-node metastasis,sample,deposited_sample_table,data/PXD064038/search_results/extracted_pairing/txt/txt/La (K)Sites.txt,NHEJ,11,0,11,33,0.333333333333333,0,0.333333333333333
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,BER,21,0,21,137,0.153284671532847,0,0.153284671532847
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NER,15,0,15,137,0.109489051094891,0,0.109489051094891
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,MMR,11,0,11,137,0.0802919708029197,0,0.0802919708029197
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,FA,7,0,7,137,0.0510948905109489,0,0.0510948905109489
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,HR,55,6,61,137,0.401459854014599,0.0437956204379562,0.357664233576642
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,AEJ,13,4,17,137,0.0948905109489051,0.0291970802919708,0.0656934306569343
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa1,PCa1,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NHEJ,38,6,44,137,0.277372262773723,0.0437956204379562,0.233576642335766
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,BER,17,0,17,127,0.133858267716535,0,0.133858267716535
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NER,15,0,15,127,0.118110236220472,0,0.118110236220472
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,MMR,10,0,10,127,0.078740157480315,0,0.078740157480315
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,FA,6,0,6,127,0.047244094488189,0,0.047244094488189
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,HR,51,6,57,127,0.401574803149606,0.047244094488189,0.354330708661417
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,AEJ,9,5,14,127,0.0708661417322835,0.0393700787401575,0.031496062992126
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa2,PCa2,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NHEJ,34,5,39,127,0.267716535433071,0.0393700787401575,0.228346456692913
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,BER,21,0,21,141,0.148936170212766,0,0.148936170212766
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NER,15,0,15,141,0.106382978723404,0,0.106382978723404
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,MMR,11,0,11,141,0.0780141843971631,0,0.0780141843971631
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,FA,7,0,7,141,0.049645390070922,0,0.049645390070922
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,HR,57,6,63,141,0.404255319148936,0.0425531914893617,0.361702127659574
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,AEJ,13,5,18,141,0.0921985815602837,0.0354609929078014,0.0567375886524823
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa3,PCa3,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NHEJ,39,6,45,141,0.276595744680851,0.0425531914893617,0.234042553191489
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,BER,19,0,19,137,0.138686131386861,0,0.138686131386861
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NER,15,0,15,137,0.109489051094891,0,0.109489051094891
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,MMR,10,0,10,137,0.072992700729927,0,0.072992700729927
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,FA,7,0,7,137,0.0510948905109489,0,0.0510948905109489
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,HR,55,6,61,137,0.401459854014599,0.0437956204379562,0.357664233576642
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,AEJ,12,4,16,137,0.0875912408759124,0.0291970802919708,0.0583941605839416
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa4,PCa4,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NHEJ,38,5,43,137,0.277372262773723,0.0364963503649635,0.240875912408759
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,BER,21,0,21,143,0.146853146853147,0,0.146853146853147
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NER,16,0,16,143,0.111888111888112,0,0.111888111888112
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,MMR,11,0,11,143,0.0769230769230769,0,0.0769230769230769
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,FA,7,0,7,143,0.048951048951049,0,0.048951048951049
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,HR,58,6,64,143,0.405594405594406,0.041958041958042,0.363636363636364
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,AEJ,13,5,18,143,0.0909090909090909,0.034965034965035,0.0559440559440559
11,PXD066054,prostate cancer,cancer_tissue,Prostate cancer tissue,Lactylome (Kla),PCa5,PCa5,replicate,sample,deposited_spectronaut_table,PXD066054/search_results/extracted/PLa/XB08700B1DPLa_-PTMSiteReport.tsv,NHEJ,39,6,45,143,0.272727272727273,0.041958041958042,0.230769230769231
14,PXD060185,MCF7,cancer_cells,MCF7 cells,Lactylome (Kla),A,A,single,sample,deposited_sample_table,PXD060185/search_results/RESULT/combined/txt/La (K)Sites.txt,BER,23,0,23,132,0.174242424242424,0,0.174242424242424
